image_name,label
1-s2.0-S1341321X20301124-gr3_lrg-e.png,2
1-s2.0-S1684118220300372-gr1_lrg-a.png,2
1-s2.0-S1684118220300372-gr1_lrg-b.png,2
1-s2.0-S0085253820303616-gr1_lrg-a.png,2
1-s2.0-S0085253820303616-gr1_lrg-b.png,2
1-s2.0-S2387020620301959-gr4_lrg-a.png,2
1-s2.0-S2387020620301959-gr4_lrg-b.png,2
1-s2.0-S2387020620301959-gr4_lrg-c.png,2
1-s2.0-S2531043720300921-gr1.png,2
fx1_lrg.jpg,2
gr2_lrg-a.png,2
gr2_lrg-b.png,2
gr2_lrg-c.png,2
1-s2.0-S1059131120301151-gr2-f.png,2
41379_2020_536_Fig2_HTML-c1.png,2
41379_2020_536_Fig2_HTML-c2.png,2
afaa068f1.png,2
12941_2020_358_Fig1_HTML.jpg,2
40779_2020_233_Fig2_HTML-a.png,2
41182_2020_203_Fig3_HTML.jpg,2
41182_2020_203_Fig4_HTML.jpg,2
41182_2020_203_Fig5_HTML.jpg,2
tpmd200203f2-a.png,2
tpmd200203f2-b.png,2
tpmd200203f2-c.png,2
BMJ-37-163-g1.jpg,2
thnov10p5641g006-c.png,2
lightbox_78f27a80685411ea93cde791fb7cd172-CXR.png,2
article_river_e4d185c06e3511eaa2321d8ab357a1de-c1mn.png,2
article_river_c79329e06dff11eab69c95940c7c0d00-CXR-D1-COVID19.png,2
article_river_de7471906e0011eabe5f9363acaf45c4-covid-cxr-2.png,2
article_river_1a00a3c07ea311eab70491c6fb93d336-figure-2.png,2
article_river_2a361d607ea311ea95dbcf0c95d13492-figure-4.png,2
08ed451c576ee00935ee178ec85c57_jumbo-1.jpeg,2
e73d6e89fcd781b8afd159cf533358_jumbo-1.jpeg,2
1141cc2b8b9cc394becce5d978b5a7_jumbo.jpeg,2
6770dac454c45c86bc6c2d6193b177_jumbo.jpeg,2
071d06607edf81d70c940e043bce34_jumbo.jpeg,2
0a6c60063b4bae4de001caaba306d1_jumbo.jpeg,2
5ed7d0109672bdd3d58a7db7841f6a_jumbo.jpeg,2
fedd6c94d5dbd12d88c81a1020a3e4_jumbo.jpeg,2
14d81f378173b86cc53f21d2d67040_jumbo.jpeg,2
3eaf15de91d4ff55e6fb0e04cadb81_jumbo.jpeg,2
a1fec23b293dfe7876660cb7acce43_jumbo.jpeg,2
78b60346d1b3bce85353b6dc462d75_jumbo.jpeg,2
c17cdd3972b233b97770bb57f7bba6_jumbo.jpeg,2
f44373474437c99b2740062c914438_jumbo.jpeg,2
b0f1684d1ee90dc09deef015e29dae_jumbo.jpeg,2
3b66f98f30636b2e1fb42c1d0f18a8_jumbo.jpeg,2
50e51fcefaa760d0757eeae6eb0858_jumbo.jpeg,2
8eda8be6369c87e0899f6d1642e97b_jumbo.jpeg,2
2d8a60a26381b256a5a6373708950e_jumbo.jpeg,2
2eadbbb367a0366d8c34350d083a83_jumbo.jpeg,2
7867b1aa2d1241045c917f07a9e683_jumbo.jpeg,2
1-s2.0-S2387020620301959-gr3_lrg-a.png,2
ansu-publish-ahead-of-print-10.1097.sla.0000000000003955-g001-a.png,2
ansu-publish-ahead-of-print-10.1097.sla.0000000000003955-g001-c.png,2
ansu-publish-ahead-of-print-10.1097.sla.0000000000003955-g001-d.png,2
ansu-publish-ahead-of-print-10.1097.sla.0000000000003955-g001-f.png,2
aqaa062i0002-a.png,2
aqaa062i0002-b.png,2
be835db3a56b5f76d607061dbb82a5_jumbo.jpeg,2
3c48faa5dc2f1540fda696bae045ba_jumbo.jpeg,2
447d65b38231a1031586b304bc5837_jumbo.jpeg,2
81af553601a1bc1fdf81c99436a50b_jumbo.jpeg,2
f46a9bfc7222e61e099a25ab9267da_jumbo.jpeg,2
882fd7ec99b523aead995d78f3129f_jumbo.jpeg,2
4cb2f877226f5e02b3064e1e52075f_jumbo.jpeg,2
556e19b9d38e2199dfa8722ddff25f_jumbo.jpeg,2
8781ac6b9589f3646d2bbfff8f9015_jumbo.jpeg,2
078d2e0b3e4fec1d603efb0e818c31_jumbo.jpeg,2
c94ef38ddb2d94aa11828716777139_jumbo.jpeg,2
2edb88df42cab5e5fbc18b3965e0bd_jumbo.jpeg,2
COVID-00001.jpg,2
COVID-00004.jpg,2
COVID-00006.jpg,2
COVID-00008.jpg,2
COVID-00009.jpg,2
COVID-00011.jpg,2
COVID-00012.jpg,2
COVID-00015a.png,2
COVID-00015b.png,2
COVID-00016.jpg,2
COVID-00017.jpg,2
COVID-00018.jpg,2
COVID-00020.jpg,2
COVID-00021.jpg,2
COVID-00022.jpg,2
COVID-00024.jpg,2
COVID-00039a.jpg,2
COVID-00039b.jpg,2
COVID-00039c.jpg,2
COVID-00043a.jpg,2
COVID-00043b.jpg,2
COVID-00045.png,2
COVID-00046.png,2
COVID-00048.png,2
CR.1.2.840.113564.1722810170.20200318082923328940.1003000225002.png,2
CR.1.2.840.113564.1722810170.20200320011259312440.1003000225002.png,2
CR.1.2.840.113564.1722810170.20200320170359875720.1003000225002.png,2
CR.1.2.840.113564.1722810170.20200322160314468140.1003000225002.png,2
CR.1.2.840.113564.1722810170.20200324165957625920.1003000225002.png,2
CR.1.2.840.113564.1722810170.20200326010813390400.1003000225002.png,2
CR.1.2.840.113564.1722810170.20200327151518468570.1003000225002.png,2
CR.1.2.840.113564.1722810170.20200327154027828590.1003000225002.png,2
CR.1.2.840.113564.1722810170.20200405065153640420.1003000225002.png,2
CR.1.2.840.113564.1722810170.20200408094743609850.1003000225002.png,2
CR.1.2.840.113564.1722810170.20200416105826265860.1003000225002.png,2
CR.1.2.840.113564.1722810170.20200416110930703890.1003000225002.png,2
CR.1.2.840.113564.192168196.2020040116564476574.1203801020003.png,2
DX.1.2.840.113564.1722810162.20200322102521497410.1203801020003.png,2
DX.1.2.840.113564.1722810162.202003241226081857.1203801020003.png,2
DX.1.2.840.113564.1722810162.20200325102716421950.1203801020003.png,2
DX.1.2.840.113564.1722810162.20200325125743092120.1203801020003.png,2
DX.1.2.840.113564.1722810162.20200326123403551130.1203801020003.png,2
DX.1.2.840.113564.1722810162.20200326123552855170.1203801020003.png,2
DX.1.2.840.113564.1722810162.20200327160432430120.1203801020003.png,2
DX.1.2.840.113564.1722810162.20200331100140006240.1203801020003.png,2
DX.1.2.840.113564.1722810162.20200401122015054240.1203801020003.png,2
DX.1.2.840.113564.1722810162.20200405112431725920.1203801020003.png,2
DX.1.2.840.113564.1722810162.20200405142816863980.1203801020003.png,2
DX.1.2.840.113564.1722810162.20200420135116095500.1203801020003.png,2
MIDRC-RICORD-1C-419639-000238-46556-1.png,2
MIDRC-RICORD-1C-419639-000331-06111-0.png,2
MIDRC-RICORD-1C-419639-000331-42010-1.png,2
MIDRC-RICORD-1C-419639-000331-65699-0.png,2
MIDRC-RICORD-1C-419639-000331-65699-1.png,2
MIDRC-RICORD-1C-419639-000331-82593-0.png,2
MIDRC-RICORD-1C-419639-000331-89050-0.png,2
MIDRC-RICORD-1C-419639-000418-35885-0.png,2
MIDRC-RICORD-1C-419639-000418-49559-0.png,2
MIDRC-RICORD-1C-419639-000481-91439-0.png,2
MIDRC-RICORD-1C-419639-000758-41183-0.png,2
MIDRC-RICORD-1C-419639-000758-41183-1.png,2
MIDRC-RICORD-1C-419639-000758-93895-0.png,2
MIDRC-RICORD-1C-419639-000766-96128-0.png,2
MIDRC-RICORD-1C-419639-000771-43112-0.png,2
MIDRC-RICORD-1C-419639-000771-92171-0.png,2
MIDRC-RICORD-1C-419639-000800-85508-0.png,2
MIDRC-RICORD-1C-419639-000906-05862-0.png,2
MIDRC-RICORD-1C-419639-000906-35798-0.png,2
MIDRC-RICORD-1C-419639-000906-47409-0.png,2
MIDRC-RICORD-1C-419639-001021-03510-0.png,2
MIDRC-RICORD-1C-419639-001021-34024-0.png,2
MIDRC-RICORD-1C-419639-001021-34024-1.png,2
MIDRC-RICORD-1C-419639-001021-58569-0.png,2
MIDRC-RICORD-1C-419639-001021-62826-0.png,2
MIDRC-RICORD-1C-419639-001060-15510-0.png,2
MIDRC-RICORD-1C-419639-001060-64097-0.png,2
MIDRC-RICORD-1C-419639-001060-86381-0.png,2
MIDRC-RICORD-1C-419639-001060-92092-0.png,2
MIDRC-RICORD-1C-419639-001122-32326-0.png,2
MIDRC-RICORD-1C-419639-001122-71188-0.png,2
MIDRC-RICORD-1C-419639-001122-71188-1.png,2
MIDRC-RICORD-1C-419639-001214-33151-0.png,2
MIDRC-RICORD-1C-419639-001214-49883-0.png,2
MIDRC-RICORD-1C-419639-001214-49883-1.png,2
MIDRC-RICORD-1C-419639-001336-74424-0.png,2
MIDRC-RICORD-1C-419639-001446-18929-0.png,2
MIDRC-RICORD-1C-419639-001569-43268-0.png,2
MIDRC-RICORD-1C-419639-001634-85920-0.png,2
MIDRC-RICORD-1C-419639-001646-41990-0.png,2
MIDRC-RICORD-1C-419639-001686-60394-1.png,2
MIDRC-RICORD-1C-419639-001687-11077-0.png,2
MIDRC-RICORD-1C-419639-001729-71729-0.png,2
MIDRC-RICORD-1C-419639-002079-28098-0.png,2
MIDRC-RICORD-1C-419639-002079-28098-1.png,2
MIDRC-RICORD-1C-419639-002079-50657-0.png,2
MIDRC-RICORD-1C-419639-002079-50657-1.png,2
MIDRC-RICORD-1C-419639-002079-50657-2.png,2
MIDRC-RICORD-1C-419639-002079-52138-0.png,2
MIDRC-RICORD-1C-419639-002079-90045-0.png,2
MIDRC-RICORD-1C-419639-002190-57058-0.png,2
MIDRC-RICORD-1C-419639-002195-26590-0.png,2
MIDRC-RICORD-1C-419639-002260-26595-0.png,2
MIDRC-RICORD-1C-419639-002260-26595-1.png,2
MIDRC-RICORD-1C-419639-002261-70507-1.png,2
MIDRC-RICORD-1C-419639-002592-18536-0.png,2
MIDRC-RICORD-1C-419639-002649-91958-0.png,2
MIDRC-RICORD-1C-419639-002649-91958-1.png,2
MIDRC-RICORD-1C-419639-002863-91811-0.png,2
MIDRC-RICORD-1C-419639-002884-20903-0.png,2
MIDRC-RICORD-1C-419639-002884-86129-0.png,2
MIDRC-RICORD-1C-419639-002904-36016-0.png,2
MIDRC-RICORD-1C-419639-002904-44945-0.png,2
MIDRC-RICORD-1C-419639-002904-84203-0.png,2
MIDRC-RICORD-1C-419639-002904-84203-1.png,2
MIDRC-RICORD-1C-419639-002972-12730-1.png,2
MIDRC-RICORD-1C-419639-002972-23173-0.png,2
MIDRC-RICORD-1C-419639-002972-49732-0.png,2
MIDRC-RICORD-1C-419639-003003-22541-0.png,2
MIDRC-RICORD-1C-419639-003003-51385-0.png,2
MIDRC-RICORD-1C-419639-003013-83540-0.png,2
MIDRC-RICORD-1C-419639-003112-53260-0.png,2
MIDRC-RICORD-1C-419639-003185-64353-1.png,2
MIDRC-RICORD-1C-419639-003210-36118-1.png,2
MIDRC-RICORD-1C-419639-003220-47550-0.png,2
MIDRC-RICORD-1C-419639-003269-27033-0.png,2
MIDRC-RICORD-1C-419639-003269-27033-1.png,2
MIDRC-RICORD-1C-419639-003302-96347-0.png,2
MIDRC-RICORD-1C-440808-000001-8.275-0.png,2
MIDRC-RICORD-1C-440808-000002-8.148-0.png,2
MIDRC-RICORD-1C-440808-000002-8.442-0.png,2
MIDRC-RICORD-1C-440808-000003-08.13-0.png,2
MIDRC-RICORD-1C-440808-000003-08.24-0.png,2
MIDRC-RICORD-1C-440808-000003-8.397-0.png,2
MIDRC-RICORD-1C-440808-000004-08.73-0.png,2
MIDRC-RICORD-1C-440808-000004-8.270-0.png,2
MIDRC-RICORD-1C-440808-000005-8.301-0.png,2
MIDRC-RICORD-1C-440808-000005-8.385-0.png,2
MIDRC-RICORD-1C-440808-000005-8.445-0.png,2
MIDRC-RICORD-1C-440808-000006-08.39-0.png,2
MIDRC-RICORD-1C-440808-000006-08.64-0.png,2
MIDRC-RICORD-1C-440808-000008-08.67-0.png,2
MIDRC-RICORD-1C-440808-000008-8.153-0.png,2
MIDRC-RICORD-1C-440808-000008-8.267-0.png,2
MIDRC-RICORD-1C-440808-000008-8.394-0.png,2
MIDRC-RICORD-1C-440808-000010-8.184-0.png,2
MIDRC-RICORD-1C-440808-000011-8.122-0.png,2
MIDRC-RICORD-1C-440808-000011-8.427-0.png,2
MIDRC-RICORD-1C-440808-000012-8.415-0.png,2
MIDRC-RICORD-1C-440808-000014-8.264-0.png,2
MIDRC-RICORD-1C-440808-000015-8.227-0.png,2
MIDRC-RICORD-1C-440808-000017-8.360-0.png,2
MIDRC-RICORD-1C-440808-000017-8.382-0.png,2
MIDRC-RICORD-1C-440808-000017-8.412-0.png,2
MIDRC-RICORD-1C-440808-000018-8.448-0.png,2
MIDRC-RICORD-1C-440808-000018-8.461-0.png,2
MIDRC-RICORD-1C-440808-000018-8.464-0.png,2
MIDRC-RICORD-1C-440808-000018-8.467-0.png,2
MIDRC-RICORD-1C-SITE2-000006-20879-0.png,2
MIDRC-RICORD-1C-SITE2-000006-73865-0.png,2
MIDRC-RICORD-1C-SITE2-000013-10106-0.png,2
MIDRC-RICORD-1C-SITE2-000021-46890-0.png,2
MIDRC-RICORD-1C-SITE2-000025-81457-0.png,2
MIDRC-RICORD-1C-SITE2-000025-83262-0.png,2
MIDRC-RICORD-1C-SITE2-000026-03208-0.png,2
MIDRC-RICORD-1C-SITE2-000026-29087-0.png,2
MIDRC-RICORD-1C-SITE2-000036-23357-1.png,2
MIDRC-RICORD-1C-SITE2-000042-17058-0.png,2
MIDRC-RICORD-1C-SITE2-000042-35509-0.png,2
MIDRC-RICORD-1C-SITE2-000042-47842-0.png,2
MIDRC-RICORD-1C-SITE2-000042-90941-0.png,2
MIDRC-RICORD-1C-SITE2-000046-95298-0.png,2
MIDRC-RICORD-1C-SITE2-000047-43639-0.png,2
MIDRC-RICORD-1C-SITE2-000047-43901-0.png,2
MIDRC-RICORD-1C-SITE2-000052-84213-0.png,2
MIDRC-RICORD-1C-SITE2-000052-92077-0.png,2
MIDRC-RICORD-1C-SITE2-000052-97543-1.png,2
MIDRC-RICORD-1C-SITE2-000057-91334-0.png,2
MIDRC-RICORD-1C-SITE2-000061-54700-0.png,2
MIDRC-RICORD-1C-SITE2-000061-61434-0.png,2
MIDRC-RICORD-1C-SITE2-000061-86515-0.png,2
MIDRC-RICORD-1C-SITE2-000062-01812-0.png,2
MIDRC-RICORD-1C-SITE2-000062-06327-0.png,2
MIDRC-RICORD-1C-SITE2-000062-92860-0.png,2
MIDRC-RICORD-1C-SITE2-000065-08617-0.png,2
MIDRC-RICORD-1C-SITE2-000065-17848-0.png,2
MIDRC-RICORD-1C-SITE2-000065-17848-1.png,2
MIDRC-RICORD-1C-SITE2-000065-62836-0.png,2
MIDRC-RICORD-1C-SITE2-000065-90156-0.png,2
MIDRC-RICORD-1C-SITE2-000078-42484-0.png,2
MIDRC-RICORD-1C-SITE2-000080-27875-0.png,2
MIDRC-RICORD-1C-SITE2-000082-45376-0.png,2
MIDRC-RICORD-1C-SITE2-000082-94103-0.png,2
MIDRC-RICORD-1C-SITE2-000084-71242-0.png,2
MIDRC-RICORD-1C-SITE2-000086-01931-0.png,2
MIDRC-RICORD-1C-SITE2-000089-06573-1.png,2
MIDRC-RICORD-1C-SITE2-000089-83556-0.png,2
MIDRC-RICORD-1C-SITE2-000089-83556-1.png,2
MIDRC-RICORD-1C-SITE2-000090-56799-0.png,2
