image,label
ISIC_0055963,2
ISIC_0057433,1
ISIC_0066279,1
ISIC_0073066,2
ISIC_0056463,2
ISIC_0032577,1
ISIC_0029230,2
ISIC_0025153,0
ISIC_0026257,1
ISIC_0000327,1
ISIC_0062839,1
ISIC_0056751,0
ISIC_0072094,1
ISIC_0033012,2
ISIC_0025721,1
ISIC_0060635,1
ISIC_0060162,2
ISIC_0030449,1
ISIC_0026119,1
ISIC_0061178,2
ISIC_0031067,1
ISIC_0070383,1
ISIC_0032151,1
ISIC_0054179,0
ISIC_0062535,1
ISIC_0025344,1
ISIC_0068240,2
ISIC_0057654,2
ISIC_0070637,1
ISIC_0066060,1
ISIC_0033720,2
ISIC_0063059,2
ISIC_0014513_downsampled,0
ISIC_0014422_downsampled,0
ISIC_0054665,2
ISIC_0063597,2
ISIC_0065084,2
ISIC_0000368,1
ISIC_0053504,2
ISIC_0060246,1
ISIC_0033389,1
ISIC_0060326,0
ISIC_0059064,2
ISIC_0033632,1
ISIC_0012701_downsampled,0
ISIC_0056000,1
ISIC_0026940,2
ISIC_0072988,2
ISIC_0060194,0
ISIC_0057539,0
ISIC_0001102_downsampled,0
ISIC_0030686,1
ISIC_0054185,0
ISIC_0011215,1
ISIC_0026677,1
ISIC_0000252,1
ISIC_0059973,2
ISIC_0034108,1
ISIC_0069167,0
ISIC_0025394,0
ISIC_0024713,1
ISIC_0055483,2
ISIC_0066467,2
ISIC_0071157,2
ISIC_0000151_downsampled,0
ISIC_0034204,1
ISIC_0031721,2
ISIC_0032281,1
ISIC_0067730,2
ISIC_0027043,0
ISIC_0034000,0
ISIC_0070770,1
ISIC_0070345,2
ISIC_0068400,2
ISIC_0031837,1
ISIC_0025611,0
ISIC_0027414,1
ISIC_0031611,1
ISIC_0072211,2
ISIC_0058926,0
ISIC_0072440,0
ISIC_0028729,1
ISIC_0028329,2
ISIC_0029994,1
ISIC_0057155,0
ISIC_0064284,1
ISIC_0071757,2
ISIC_0055697,1
ISIC_0030543,1
ISIC_0064998,2
ISIC_0032389,0
ISIC_0059776,2
ISIC_0057029,2
ISIC_0029502,0
ISIC_0070991,0
ISIC_0059462,2
ISIC_0060465,0
ISIC_0056473,2
ISIC_0031833,1
ISIC_0061081,2
ISIC_0060358,1
ISIC_0072630,2
ISIC_0070118,0
ISIC_0068330,2
ISIC_0031745,0
ISIC_0033897,1
ISIC_0013984_downsampled,0
ISIC_0026512,1
ISIC_0012988_downsampled,0
ISIC_0071699,0
ISIC_0063931,2
ISIC_0060871,2
ISIC_0055123,2
ISIC_0061407,0
ISIC_0070677,1
ISIC_0057629,2
ISIC_0056408,1
ISIC_0065664,2
ISIC_0030218,1
ISIC_0062946,2
ISIC_0054859,0
ISIC_0063753,0
ISIC_0033018,1
ISIC_0066054,2
ISIC_0033498,0
ISIC_0055461,1
ISIC_0032234,1
ISIC_0027595,2
ISIC_0065743,2
ISIC_0067738,1
ISIC_0058584,2
ISIC_0015204_downsampled,0
ISIC_0031259,1
ISIC_0054787,0
ISIC_0058806,2
ISIC_0067682,1
ISIC_0065714,0
ISIC_0065063,2
ISIC_0054421,1
ISIC_0053648,2
ISIC_0034023,1
ISIC_0063515,2
ISIC_0029496,1
ISIC_0057690,1
ISIC_0071776,0
ISIC_0024584,1
ISIC_0066759,2
ISIC_0068163,1
ISIC_0033534,0
ISIC_0062339,0
ISIC_0059810,0
ISIC_0054211,1
ISIC_0057672,0
ISIC_0054508,1
ISIC_0028391,1
ISIC_0013832_downsampled,0
ISIC_0028423,1
ISIC_0000130_downsampled,1
ISIC_0032204,0
ISIC_0029341,2
ISIC_0057179,2
ISIC_0068270,2
ISIC_0015386_downsampled,1
ISIC_0062451,2
ISIC_0068850,0
ISIC_0067486,2
ISIC_0062708,0
ISIC_0032638,0
ISIC_0034292,1
ISIC_0024630,0
ISIC_0055851,1
ISIC_0068554,0
ISIC_0028075,0
ISIC_0060118,0
ISIC_0029862,1
ISIC_0059950,2
ISIC_0028298,1
ISIC_0032959,2
ISIC_0066824,2
ISIC_0054449,2
ISIC_0060189,2
ISIC_0058173,0
ISIC_0069424,2
ISIC_0025802,1
ISIC_0070537,2
ISIC_0060878,1
ISIC_0067934,0
ISIC_0072175,0
ISIC_0060150,0
ISIC_0054475,1
ISIC_0055303,2
ISIC_0065807,0
ISIC_0027309,1
ISIC_0028919,1
ISIC_0072997,1
ISIC_0064981,2
ISIC_0071537,0
ISIC_0065671,0
ISIC_0062945,2
ISIC_0068982,1
ISIC_0029109,1
ISIC_0032461,2
ISIC_0027640,1
ISIC_0070997,2
ISIC_0032400,0
ISIC_0029622,1
ISIC_0028026,0
ISIC_0024306,1
ISIC_0058735,2
ISIC_0063958,0
ISIC_0054384,0
ISIC_0065483,2
ISIC_0070943,2
ISIC_0071882,2
ISIC_0069595,0
ISIC_0061336,0
ISIC_0027322,1
ISIC_0061808,1
ISIC_0033024,0
ISIC_0054650,1
ISIC_0056251,2
ISIC_0054074,2
ISIC_0060130,1
ISIC_0057596,2
ISIC_0060967,0
ISIC_0033119,1
ISIC_0033385,1
ISIC_0054777,0
ISIC_0024700,0
ISIC_0059815,2
ISIC_0015251_downsampled,0
ISIC_0014079_downsampled,0
ISIC_0034208,0
ISIC_0066655,2
ISIC_0058124,1
ISIC_0071307,1
ISIC_0030404,1
ISIC_0014862_downsampled,0
ISIC_0013359_downsampled,0
ISIC_0032532,0
ISIC_0032098,0
ISIC_0057849,0
ISIC_0027453,1
ISIC_0013795_downsampled,1
ISIC_0034313,0
ISIC_0027594,1
ISIC_0029990,1
ISIC_0033144,1
ISIC_0010319,0
ISIC_0024582,2
ISIC_0058514,2
ISIC_0000110_downsampled,1
ISIC_0066012,1
ISIC_0054877,2
ISIC_0069457,0
ISIC_0069641,1
ISIC_0056038,1
ISIC_0069362,2
ISIC_0032602,0
ISIC_0055282,0
ISIC_0000479,1
ISIC_0055706,2
ISIC_0065662,2
ISIC_0069386,0
ISIC_0064498,0
ISIC_0063961,0
ISIC_0063130,0
ISIC_0032438,1
ISIC_0059917,2
ISIC_0066248,2
ISIC_0024546,0
ISIC_0056742,2
ISIC_0025740,1
ISIC_0027330,1
ISIC_0059050,2
ISIC_0065619,1
ISIC_0060589,0
ISIC_0071053,2
ISIC_0064236,2
ISIC_0033275,0
ISIC_0058425,0
ISIC_0067375,0
ISIC_0062632,0
ISIC_0029828,1
ISIC_0000128_downsampled,1
ISIC_0033681,1
ISIC_0033726,1
ISIC_0027553,1
ISIC_0057373,2
ISIC_0072465,2
ISIC_0030286,1
ISIC_0028595,1
ISIC_0060662,2
ISIC_0064013,2
ISIC_0069709,2
ISIC_0000099_downsampled,1
ISIC_0009344_downsampled,1
ISIC_0056458,1
ISIC_0029665,1
ISIC_0054113,2
ISIC_0033848,0
ISIC_0062234,0
ISIC_0054582,1
ISIC_0072616,2
ISIC_0053601,2
ISIC_0025467,2
ISIC_0056876,0
ISIC_0025266,2
ISIC_0031098,1
ISIC_0070431,0
ISIC_0068322,2
ISIC_0026906,1
ISIC_0057237,2
ISIC_0057219,2
ISIC_0027238,0
ISIC_0065579,2
ISIC_0054021,0
ISIC_0000077_downsampled,0
ISIC_0070827,2
ISIC_0073137,2
ISIC_0059388,2
ISIC_0068616,0
ISIC_0058978,2
ISIC_0029481,1
ISIC_0061418,0
ISIC_0071461,2
ISIC_0031034,0
ISIC_0061379,0
ISIC_0030517,1
ISIC_0070357,1
ISIC_0029364,1
ISIC_0024793,1
ISIC_0060427,1
ISIC_0055749,1
ISIC_0032139,2
ISIC_0071381,2
ISIC_0030755,2
ISIC_0070689,0
ISIC_0033063,0
ISIC_0032616,1
ISIC_0012450_downsampled,0
ISIC_0056550,2
ISIC_0014284_downsampled,0
ISIC_0071035,0
ISIC_0053959,1
ISIC_0013749_downsampled,1
ISIC_0055840,0
ISIC_0059255,2
ISIC_0066290,2
ISIC_0053546,2
ISIC_0034218,0
ISIC_0031869,1
ISIC_0059343,0
ISIC_0010178,1
ISIC_0031053,1
ISIC_0072174,0
ISIC_0056364,0
ISIC_0067598,0
ISIC_0033946,0
ISIC_0071176,0
ISIC_0073202,1
ISIC_0010252,1
ISIC_0064320,0
ISIC_0031925,2
ISIC_0055950,2
ISIC_0026596,0
ISIC_0029129,2
ISIC_0054616,2
ISIC_0069812,2
ISIC_0065462,2
ISIC_0062201,1
ISIC_0029489,2
ISIC_0061833,0
ISIC_0065458,1
ISIC_0028695,1
ISIC_0025017,1
ISIC_0015563_downsampled,1
ISIC_0010568,1
ISIC_0055379,2
ISIC_0058465,0
ISIC_0059592,2
ISIC_0071156,2
ISIC_0063556,1
ISIC_0010336,1
ISIC_0070805,0
ISIC_0073065,0
ISIC_0029477,1
ISIC_0033468,2
ISIC_0054618,0
ISIC_0062423,0
ISIC_0056690,1
ISIC_0072663,2
ISIC_0008913_downsampled,1
ISIC_0068036,2
ISIC_0062320,1
ISIC_0068218,0
ISIC_0027117,2
ISIC_0068781,2
ISIC_0014319_downsampled,0
ISIC_0024613,1
ISIC_0068420,0
ISIC_0061861,2
ISIC_0033616,0
ISIC_0033562,0
ISIC_0055264,0
ISIC_0024345,2
ISIC_0030110,0
ISIC_0054462,0
ISIC_0058686,1
ISIC_0072508,0
ISIC_0032564,0
ISIC_0026431,1
ISIC_0062816,0
ISIC_0059595,0
ISIC_0010858,1
ISIC_0001103_downsampled,0
ISIC_0027924,1
ISIC_0062685,2
ISIC_0063592,1
ISIC_0028004,1
ISIC_0070204,2
ISIC_0027593,1
ISIC_0062740,1
ISIC_0056887,2
ISIC_0033357,1
ISIC_0063714,2
ISIC_0055089,2
ISIC_0054274,0
ISIC_0033872,0
ISIC_0058866,0
ISIC_0030083,0
ISIC_0025796,1
ISIC_0031366,1
ISIC_0014951_downsampled,0
ISIC_0030712,2
ISIC_0069970,0
ISIC_0056178,1
ISIC_0013651_downsampled,0
ISIC_0062845,2
ISIC_0013198_downsampled,0
ISIC_0028582,0
ISIC_0025523,1
ISIC_0055096,2
ISIC_0068742,2
ISIC_0064042,1
ISIC_0063806,2
ISIC_0030178,1
ISIC_0026260,1
ISIC_0055913,2
ISIC_0029887,1
ISIC_0068458,1
ISIC_0063860,2
ISIC_0069273,0
ISIC_0025277,0
ISIC_0072768,0
ISIC_0056310,2
ISIC_0064648,1
ISIC_0065670,2
ISIC_0065919,2
ISIC_0063967,2
ISIC_0027365,2
ISIC_0068051,0
ISIC_0033887,1
ISIC_0009868,0
ISIC_0031953,0
ISIC_0068632,2
ISIC_0014117_downsampled,1
ISIC_0000163,0
ISIC_0012116_downsampled,1
ISIC_0025530,2
ISIC_0063756,2
ISIC_0034253,0
ISIC_0069963,1
ISIC_0068751,2
ISIC_0025689,1
ISIC_0072496,0
ISIC_0029419,1
ISIC_0065468,0
ISIC_0013429_downsampled,0
ISIC_0026747,1
ISIC_0024685,1
ISIC_0070511,2
ISIC_0068293,1
ISIC_0058366,0
ISIC_0060990,2
ISIC_0028845,1
ISIC_0064559,0
ISIC_0024415,1
ISIC_0027891,1
ISIC_0061803,1
ISIC_0058883,2
ISIC_0025354,1
ISIC_0070889,1
ISIC_0064280,2
ISIC_0028687,2
ISIC_0057937,2
ISIC_0070436,2
ISIC_0027466,1
ISIC_0073245,1
ISIC_0032255,1
ISIC_0056916,2
ISIC_0031569,2
ISIC_0071126,1
ISIC_0062633,0
ISIC_0067342,1
ISIC_0028967,1
ISIC_0032225,2
ISIC_0030878,1
ISIC_0068300,1
ISIC_0028537,0
ISIC_0027838,0
ISIC_0065546,2
ISIC_0030867,1
ISIC_0061213,2
ISIC_0068243,2
ISIC_0063181,0
ISIC_0014044_downsampled,0
ISIC_0054982,0
ISIC_0062602,0
ISIC_0033129,0
ISIC_0060685,2
ISIC_0063651,2
ISIC_0056880,1
ISIC_0065666,2
ISIC_0054820,2
ISIC_0061516,0
ISIC_0071907,2
ISIC_0025999,1
ISIC_0027625,1
ISIC_0065249,2
ISIC_0065132,0
ISIC_0033429,0
ISIC_0032134,0
ISIC_0065380,1
ISIC_0063655,0
ISIC_0000333,1
ISIC_0060239,0
ISIC_0062963,2
